"";"day";"spot"
"6295";2021-12-27;3,45
"6296";2021-12-28;3,32
"6297";2021-12-29;3,4
"6298";2021-12-30;3,82
"6299";2021-12-31;3,82
"6300";2022-01-03;3,74
"6301";2022-01-04;3,73
"6302";2022-01-05;3,78
"6303";2022-01-06;3,94
"6304";2022-01-07;3,83
"6305";2022-01-10;4,16
"6306";2022-01-11;4,16
"6307";2022-01-12;4,62
"6308";2022-01-13;4,78
"6309";2022-01-14;4,37
"6310";2022-01-17;4,37
"6311";2022-01-18;4,55
"6312";2022-01-19;4,89
"6313";2022-01-20;4,45
"6314";2022-01-21;4,11
"6315";2022-01-24;4,2
"6316";2022-01-25;4,24
"6317";2022-01-26;4,43
"6318";2022-01-27;4,43
"6319";2022-01-28;5,69
"6320";2022-01-31;5,56
"6321";2022-02-01;5,45
"6322";2022-02-02;6,7
"6323";2022-02-03;5,84
"6324";2022-02-04;5,34
"6325";2022-02-07;4,44
"6326";2022-02-08;4,3
"6327";2022-02-09;4,13
"6328";2022-02-10;4,03
"6329";2022-02-11;4,04
"6330";2022-02-14;4,05
"6331";2022-02-15;4,31
"6332";2022-02-16;4,39
"6333";2022-02-17;4,57
"6334";2022-02-18;4,61
"6335";2022-02-21;4,61
"6336";2022-02-22;4,48
"6337";2022-02-23;4,59
"6338";2022-02-24;4,78
"6339";2022-02-25;4,63
"6340";2022-02-28;4,46
"6341";2022-03-01;4,36
"6342";2022-03-02;4,65
"6343";2022-03-03;4,63
"6344";2022-03-04;4,74
"6345";2022-03-07;4,93
"6346";2022-03-08;4,61
"6347";2022-03-09;4,55
"6348";2022-03-10;4,65
"6349";2022-03-11;4,79
"6350";2022-03-14;4,59
"6351";2022-03-15;4,46
"6352";2022-03-16;4,68
"6353";2022-03-17;4,8
"6354";2022-03-18;4,87
"6355";2022-03-21;4,77
"6356";2022-03-22;5
"6357";2022-03-23;5,26
"6358";2022-03-24;5,19
"6359";2022-03-25;5,51
"6360";2022-03-28;5,52
"6361";2022-03-29;5,32
"6362";2022-03-30;5,32
"6363";2022-03-31;5,46
"6364";2022-04-01;5,43
"6365";2022-04-04;5,72
"6366";2022-04-05;5,95
"6367";2022-04-06;6,29
"6368";2022-04-07;6,05
"6369";2022-04-08;6,38
"6370";2022-04-11;6,35
"6371";2022-04-12;6,59
"6372";2022-04-13;6,68
"6373";2022-04-14;6,94
"6374";2022-04-18;7,48
"6375";2022-04-19;7,44
"6376";2022-04-20;7,12
"6377";2022-04-21;6,88
"6378";2022-04-22;6,59
"6379";2022-04-25;6,42
"6380";2022-04-26;6,89
"6381";2022-04-27;6,91
"6382";2022-04-28;6,97
"6383";2022-04-29;6,84
"6384";2022-05-02;7,3
"6385";2022-05-03;7,84
"6386";2022-05-04;8,3
"6387";2022-05-05;8,42
"6388";2022-05-06;8,35
"6389";2022-05-09;8,06
"6390";2022-05-10;6,78
"6391";2022-05-11;7,53
"6392";2022-05-12;7,25
"6393";2022-05-13;7,75
"6394";2022-05-16;8,07
"6395";2022-05-17;8,26
"6396";2022-05-18;8,53
"6397";2022-05-19;8,21
"6398";2022-05-20;7,97
"6399";2022-05-23;8,16
"6400";2022-05-24;8,87
"6401";2022-05-25;9,44
"6402";2022-05-26;9,19
"6403";2022-05-27;8,3
"6404";2022-05-30;8,3
"6405";2022-05-31;8,46
"6406";2022-06-01;8,47
"6407";2022-06-02;8,9
"6408";2022-06-03;8,34
"6409";2022-06-06;9,08
"6410";2022-06-07;9,28
"6411";2022-06-08;9,43
"6412";2022-06-09;8,16
"6413";2022-06-10;8,78
"6414";2022-06-13;9
"6415";2022-06-14;7,68
"6416";2022-06-15;7,72
"6417";2022-06-16;7,88
"6418";2022-06-17;7,37
"6419";2022-06-20;7,37
"6420";2022-06-21;6,6
"6421";2022-06-22;6,76
"6422";2022-06-23;6,54
"6423";2022-06-24;5,8
"6424";2022-06-27;6,09
"6425";2022-06-28;6,66
"6426";2022-06-29;6,69
"6427";2022-06-30;6,54
"6428";2022-07-01;5,75
"6429";2022-07-04;5,75
"6430";2022-07-05;5,72
"6431";2022-07-06;5,65
"6432";2022-07-07;5,83
"6433";2022-07-08;6,4
"6434";2022-07-11;6,82
"6435";2022-07-12;6,81
"6436";2022-07-13;6,68
"6437";2022-07-14;6,9
"6438";2022-07-15;6,6
"6439";2022-07-18;7,65
"6440";2022-07-19;7,35
"6441";2022-07-20;7,58
"6442";2022-07-21;7,99
"6443";2022-07-22;8,25
"6444";2022-07-25;8,52
"6445";2022-07-26;9,46
"6446";2022-07-27;8,65
"6447";2022-07-28;8,75
"6448";2022-07-29;8,33
"6449";2022-08-01;8,2
"6450";2022-08-02;8,01
"6451";2022-08-03;7,81
"6452";2022-08-04;8,4
"6453";2022-08-05;8,3
"6454";2022-08-08;7,76
"6455";2022-08-09;7,87
"6456";2022-08-10;7,86
"6457";2022-08-11;8,53
"6458";2022-08-12;8,73
"6459";2022-08-15;8,62
"6460";2022-08-16;9,28
"6461";2022-08-17;9,51
"6462";2022-08-18;9,42
"6463";2022-08-19;9,14
"6464";2022-08-22;9,85
"6465";2022-08-23;9,75
"6466";2022-08-24;9,27
"6467";2022-08-25;9,47
"6468";2022-08-26;9,48
"6469";2022-08-29;9,24
"6470";2022-08-30;9,1
"6471";2022-08-31;8,93
"6472";2022-09-01;9,38
"6473";2022-09-02;9,18
"6474";2022-09-05;9,18
"6475";2022-09-06;8,52
"6476";2022-09-07;8,12
"6477";2022-09-08;8,27
"6478";2022-09-09;8,31
"6479";2022-09-12;8,2
"6480";2022-09-13;8,49
"6481";2022-09-14;8,7
"6482";2022-09-15;8,6
"6483";2022-09-16;8,11
"6484";2022-09-19;7,96
"6485";2022-09-20;8,01
"6486";2022-09-21;7,99
"6487";2022-09-22;7,76
"6488";2022-09-23;6,75
"6489";2022-09-26;6,75
"6490";2022-09-27;6,83
"6491";2022-09-28;6,59
"6492";2022-09-29;6,57
"6493";2022-09-30;6,4
"6494";2022-10-03;5,64
"6495";2022-10-04;5,4
"6496";2022-10-05;5,84
"6497";2022-10-06;6,91
"6498";2022-10-07;6,25
"6499";2022-10-10;6,25
"6500";2022-10-11;6,2
"6501";2022-10-12;6,6
"6502";2022-10-13;6,25
"6503";2022-10-14;6,1
"6504";2022-10-17;6,08
"6505";2022-10-18;6,16
"6506";2022-10-19;5,63
"6507";2022-10-20;5,1
"6508";2022-10-21;4,45
"6509";2022-10-24;4,81
"6510";2022-10-25;5,17
"6511";2022-10-26;5,28
"6512";2022-10-27;5,3
"6513";2022-10-28;5,02
"6514";2022-10-31;5,02
"6515";2022-11-01;4,57
"6516";2022-11-02;4,58
"6517";2022-11-03;4,65
"6518";2022-11-04;4
"6519";2022-11-07;4,62
"6520";2022-11-08;4
"6521";2022-11-09;3,46
"6522";2022-11-10;4,8
"6523";2022-11-11;4,8
"6524";2022-11-14;6,24
"6525";2022-11-15;5,9
"6526";2022-11-16;5,88
"6527";2022-11-17;6,2
"6528";2022-11-18;6,1
"6529";2022-11-21;6,23
"6530";2022-11-22;6,27
"6531";2022-11-23;6,57
"6532";2022-11-25;6,57
"6533";2022-11-28;6
"6534";2022-11-29;6,03
"6535";2022-11-30;7
"6536";2022-12-01;6,33
"6537";2022-12-02;4,92
"6538";2022-12-05;4,15
"6539";2022-12-06;4,58
"6540";2022-12-07;4,49
"6541";2022-12-08;4,79
"6542";2022-12-09;4,98
"6543";2022-12-12;6,73
"6544";2022-12-13;7,2
"6545";2022-12-14;6,54
"6546";2022-12-15;6,8
"6547";2022-12-16;6,63
"6548";2022-12-19;6,08
"6549";2022-12-20;5,28
"6550";2022-12-21;6,13
"6551";2022-12-22;7,1
"6552";2022-12-23;7,15
"6553";2022-12-26;7,15
"6554";2022-12-27;4,88
"6555";2022-12-28;4,06
"6556";2022-12-29;3,78
"6557";2022-12-30;3,52
"6558";2023-01-03;3,64
"6559";2023-01-04;3,75
"6560";2023-01-05;3,78
"6561";2023-01-06;3,43
"6562";2023-01-09;3,65
"6563";2023-01-10;3,32
